"YearMonth","StockPack","Count","P.lst.number","Main.Transport.No","Warehouse","Transport.Mode","Carrier","Destination.City","P.lst.Destination.Zip.Code","Destination.Country","Load.Closed.Date","Expected.Time.of.Arrival","POD_ATA","Leadtime..avg.","POD_ATA.Exists","On.Time.Delivery..OTD.","Arrived.at.Harbour.Airport..ATA.","Actual.Delivery.Date..POD."
"NA - NA","Z159964",1,"Z159964","6673348337","38","Land","Sandvik CSRT","SURREY BC","V4N 4M5","Canada","2023-03-08","-","2023-03-21","13","Yes","-","2023-03-21","2023-03-21"
"NA - NA","Z159964",1,"Z159964","6673348337","38","Land","Sandvik CSRT","SURREY BC","V4N 4M5","Canada","2023-03-08","-","2023-03-21","13","Yes","-","2023-03-21","2023-03-21"
"NA - NA","Z159965",1,"Z159965","JFIN812385210EMR","C4","Land","SuperGroup","FINSCH","1462","South Africa","2023-03-08","2023-03-13","2023-03-09","1","Yes","Yes","-","2023-03-09"
"NA - NA","Z159966",1,"Z159966","6673347867","12","Land","Sandvik CSRT","OS","5211","Norway","2023-03-08","-","2023-03-14","5","Yes","-","2023-03-14","2023-03-14"
"NA - NA","Z159966",1,"Z159966","6673347867","12","Land","Sandvik CSRT","OS","5211","Norway","2023-03-08","-","2023-03-14","5","Yes","-","2023-03-14","2023-03-14"
"NA - NA","Z159967",1,"Z159967","6673344526","12","Land","Sandvik CSRT","VENLO","5928LT","NetherLands","2023-03-08","-","2023-03-17","9","Yes","-","2023-03-17","2023-03-17"
"NA - NA","Z159967",1,"Z159967","6673344526","12","Land","Sandvik CSRT","VENLO","5928LT","Netherlands","2023-03-08","-","2023-03-17","9","Yes","-","2023-03-17","2023-03-17"
"NA - NA","Z159970",1,"Z159970","6673347859","23","Land","Sandvik CSRT","GRIMSTAD","4886","Norway","2023-03-08","-","2023-03-13","4","Yes","-","2023-03-13","2023-03-13"
"NA - NA","Z159970",1,"Z159970","6673347859","23","Land","Sandvik CSRT","GRIMSTAD","4886","Norway","2023-03-08","-","2023-03-13","4","Yes","-","2023-03-13","2023-03-13"
"NA - NA","Z159972",2,"Z159972","6673347982","23","Land","Sandvik CSRT","FAGERSTA","737 30","Sweden","2023-03-08","-","2023-03-09","1","Yes","-","2023-03-09","2023-03-09"
"NA - NA","Z159972",2,"Z159972","6673347982","23","Land","Sandvik CSRT","FAGERSTA","737 30","Sweden","2023-03-08","-","2023-03-09","1","Yes","-","2023-03-09","2023-03-09"
"NA - NA","Z159974",1,"Z159974","6673344526","12","Land","Sandvik CSRT","VENLO","5928LT","Netherlands","2023-03-08","-","2023-03-17","9","Yes","-","2023-03-17","2023-03-17"
"NA - NA","Z159974",1,"Z159974","6673344526","12","Land","Sandvik CSRT","VENLO","5928LT","NetherLands","2023-03-08","-","2023-03-17","9","Yes","-","2023-03-17","2023-03-17"
"NA - NA","Z159977",1,"Z159977","JAQU2592385266STK","C4","Land","SuperGroup","KROONDAL","1462","South Africa","2023-03-08","2023-03-10","2023-03-09","1","Yes","Yes","-","2023-03-09"
"NA - NA","Z159978",1,"Z159978","6673347974","23","Land","Sandvik CSRT","JÄRFÄLLA","17562","Sweden","2023-03-08","-","2023-03-09","1","Yes","-","2023-03-09","2023-03-09"
"NA - NA","Z159978",1,"Z159978","6673347974","23","Land","Sandvik CSRT","JÄRFÄLLA","17562","Sweden","2023-03-08","-","2023-03-09","1","Yes","-","2023-03-09","2023-03-09"
"NA - NA","Z159979",2,"Z159979","JAQU8962385266STK","C4","Land","SuperGroup","RUSTENBURG","0350","South Africa","2023-03-08","2023-03-10","2023-03-09","1","Yes","Yes","-","2023-03-09"
"NA - NA","Z159980",2,"Z159980","JAQU8962385266STK","C4","Land","SuperGroup","RUSTENBURG","0350","South Africa","2023-03-08","2023-03-10","2023-03-09","1","Yes","Yes","-","2023-03-09"
"NA - NA","Z159982",2,"Z159982","6673347958","23","Land","Sandvik CSRT","BLOMSTERDALEN","5258","Norway","2023-03-08","-","2023-03-10","1","Yes","-","2023-03-10","2023-03-10"
"NA - NA","Z159982",2,"Z159982","6673347958","23","Land","Sandvik CSRT","BLOMSTERDALEN","5258","Norway","2023-03-08","-","2023-03-10","1","Yes","-","2023-03-10","2023-03-10"
"NA - NA","Z159983",3,"Z159983","356204665","37","Land","TNT NetherLands","BELLUNO","32100","Italy","2023-03-08","2023-03-10","2023-03-10","2","Yes","Yes","-","2023-03-10"
"NA - NA","Z159986",1,"Z159986","6673344526","12","Land","Sandvik CSRT","PASCHING","4061","Austria","2023-03-08","-","2023-03-13","5","Yes","-","2023-03-13","2023-03-13"
"NA - NA","Z159986",1,"Z159986","6673344526","12","Land","Sandvik CSRT","PASCHING","4061","Austria","2023-03-08","-","2023-03-13","5","Yes","-","2023-03-13","2023-03-13"
"NA - NA","Z159988",1,"Z159988","356208340","37","Land","TNT NetherLands","MURUARTE DE RETA","31398","Spain","2023-03-08","2023-03-20","2023-03-14","6","Yes","Yes","-","2023-03-14"
"NA - NA","Z159990",3,"Z159990","6673346620","23","Land","Sandvik CSRT","KÅGE","93494","Sweden","2023-03-08","-","2023-03-09","1","Yes","-","2023-03-09","2023-03-09"
"NA - NA","Z159990",3,"Z159990","6673346620","23","Land","Sandvik CSRT","KÅGE","93494","Sweden","2023-03-08","-","2023-03-09","1","Yes","-","2023-03-09","2023-03-09"
"NA - NA","Z159993",1,"Z159993","356205799","37","Land","TNT NetherLands","CASTEL VISCARDO","5014","Italy","2023-03-08","2023-03-10","2023-03-14","6","Yes","No","-","2023-03-14"
"NA - NA","Z160001",2,"Z160001","6325427521","12","Sea","Sandvik CSRT","HEATHERBRAE NSW","2324","Australia","2023-03-10","-","2023-03-13","3","Yes","-","2023-03-13","2023-03-13"
"NA - NA","Z160001",2,"Z160001","6325427521","12","Sea","Sandvik CSRT","HEATHERBRAE NSW","2324","Australia","2023-03-10","-","2023-03-13","3","Yes","-","2023-03-13","2023-03-13"
"NA - NA","Z160007",1,"Z160007","JSAN2052385253EMR006","C4","Land","SuperGroup","PORT ELIZABETH","6045","South Africa","2023-03-08","2023-03-13","2023-03-09","1","Yes","Yes","-","2023-03-09"
"NA - NA","Z160008",1,"Z160008","JSAN2052385253EMR005","C4","Land","SuperGroup","PORT ELIZABETH","6045","South Africa","2023-03-08","2023-03-13","2023-03-09","1","Yes","Yes","-","2023-03-09"
"NA - NA","Z160009",1,"Z160009","JSAN0102385456EMR","C4","Land","SuperGroup","KATHU","8446","South Africa","2023-03-08","2023-03-13","2023-03-10","2","Yes","Yes","-","2023-03-10"
"NA - NA","Z160010",2,"Z160010","JDEL1122385266STK","C4","Land","SuperGroup","RUSTENBURG","1462","South Africa","2023-03-08","2023-03-10","2023-03-09","1","Yes","Yes","-","2023-03-09"
"NA - NA","Z160016",3,"Z160016","356201783","37","Land","TNT NetherLands","BARCO DEVALDEORRAS","32300","Spain","2023-03-08","2023-03-13","2023-03-13","5","Yes","Yes","-","2023-03-13"
"NA - NA","Z160019",1,"Z160019","JSAN2072385265ADH","C4","Land","SuperGroup","BURGERSFORT","00000","South Africa","2023-03-08","2023-03-10","2023-03-09","1","Yes","Yes","-","2023-03-09"
"NA - NA","Z160020",1,"Z160020","JSAN2072385265ADH","C4","Land","SuperGroup","BURGERSFORT","1462","South Africa","2023-03-08","2023-03-10","2023-03-09","1","Yes","Yes","-","2023-03-09"
"NA - NA","Z160024",2,"Z160024","356200385","37","Land","TNT NetherLands","ANO LIOSIA","13341","Greece","2023-03-08","2023-03-14","2023-03-14","6","Yes","Yes","-","2023-03-14"
"NA - NA","Z160034",2,"Z160034","JSAN0102385456EMR","C4","Land","SuperGroup","KATHU","8446","South Africa","2023-03-09","2023-03-14","2023-03-10","1","Yes","Yes","-","2023-03-10"
"NA - NA","Z160063",1,"Z160063","6673348295","38","Land","Sandvik CSRT","KAILUA KONA HI","96740","United States","2023-03-08","-","2023-03-31","22","Yes","-","2023-03-31","2023-03-31"
"NA - NA","Z160063",1,"Z160063","6673348295","38","Land","Sandvik CSRT","KAILUA KONA HI","96740","United States","2023-03-08","-","2023-03-31","22","Yes","-","2023-03-31","2023-03-31"
"NA - NA","Z160070",5,"Z160070","6325427521","12","Sea","Sandvik CSRT","HEATHERBRAE NSW","2324","Australia","2023-03-10","-","2023-03-13","3","Yes","-","2023-03-13","2023-03-13"
"NA - NA","Z160070",5,"Z160070","6325427521","12","Sea","Sandvik CSRT","HEATHERBRAE NSW","2324","Australia","2023-03-10","-","2023-03-13","3","Yes","-","2023-03-13","2023-03-13"
"NA - NA","Z160072",2,"Z160072","6673348436","38","Land","Sandvik CSRT","ELKO NV","89801","United States","2023-03-08","-","2023-03-16","3","Yes","-","2023-03-16","2023-03-16"
"NA - NA","Z160072",2,"Z160072","6673348436","38","Land","Sandvik CSRT","ELKO NV","89801","United States","2023-03-08","-","2023-03-16","3","Yes","-","2023-03-16","2023-03-16"
"NA - NA","Z160073",1,"Z160073","6673348436","38","Land","Sandvik CSRT","ELKO NV","89801","United States","2023-03-08","-","2023-03-16","3","Yes","-","2023-03-16","2023-03-16"
"NA - NA","Z160073",1,"Z160073","6673348436","38","Land","Sandvik CSRT","ELKO NV","89801","United States","2023-03-08","-","2023-03-16","3","Yes","-","2023-03-16","2023-03-16"
"NA - NA","Z160081",2,"Z160081","6673348378","38","Land","Sandvik CSRT","LEAD SD","57754-3742","United States","2023-03-08","-","2023-03-16","8","Yes","-","2023-03-16","2023-03-16"
"NA - NA","Z160081",2,"Z160081","6673348378","38","Land","Sandvik CSRT","LEAD SD","57754-3742","United States","2023-03-08","-","2023-03-16","8","Yes","-","2023-03-16","2023-03-16"
"NA - NA","Z160085",1,"Z160085","6673348303","38","Land","Sandvik CSRT","SPARTANBURG SC","29302","United States","2023-03-08","-","2023-03-10","2","Yes","-","2023-03-10","2023-03-10"
"NA - NA","Z160085",1,"Z160085","6673348303","38","Land","Sandvik CSRT","SPARTANBURG SC","29302","United States","2023-03-08","-","2023-03-10","2","Yes","-","2023-03-10","2023-03-10"
"NA - NA","Z160088",2,"Z160088","6673348386","38","Land","Sandvik CSRT","MARATHON WI","54448","United States","2023-03-08","-","2023-03-13","5","Yes","-","2023-03-13","2023-03-13"
"NA - NA","Z160088",2,"Z160088","6673348386","38","Land","Sandvik CSRT","MARATHON WI","54448","United States","2023-03-08","-","2023-03-13","5","Yes","-","2023-03-13","2023-03-13"
"NA - NA","Z160090",4,"Z160090","6673348261","38","Land","Sandvik CSRT","PADUCAH KY","42003","United States","2023-03-08","-","2023-03-13","5","Yes","-","2023-03-13","2023-03-13"
"NA - NA","Z160090",4,"Z160090","6673348261","38","Land","Sandvik CSRT","PADUCAH KY","42003","United States","2023-03-08","-","2023-03-13","5","Yes","-","2023-03-13","2023-03-13"
"NA - NA","Z160091",5,"Z160091","6673348170","38","Land","Sandvik CSRT","THUNDER BAY ON","P7B 6S5","Canada","2023-03-08","-","2023-03-15","7","Yes","-","2023-03-15","2023-03-15"
"NA - NA","Z160091",5,"Z160091","6673348170","38","Land","Sandvik CSRT","THUNDER BAY ON","P7B 6S5","Canada","2023-03-08","-","2023-03-15","7","Yes","-","2023-03-15","2023-03-15"
"NA - NA","Z160093",1,"Z160093","6673348162","38","Land","Sandvik CSRT","BALMERTOWN ON","P0V 1C0","Canada","2023-03-08","-","2023-03-15","7","Yes","-","2023-03-15","2023-03-15"
"NA - NA","Z160093",1,"Z160093","6673348162","38","Land","Sandvik CSRT","BALMERTOWN ON","P0V 1C0","Canada","2023-03-08","-","2023-03-15","7","Yes","-","2023-03-15","2023-03-15"
"NA - NA","Z160095",1,"Z160095","6673348428","38","Land","Sandvik CSRT","WINCHESTER VA","22601","United States","2023-03-08","-","2023-03-10","2","Yes","-","2023-03-10","2023-03-10"
"NA - NA","Z160095",1,"Z160095","6673348428","38","Land","Sandvik CSRT","WINCHESTER VA","22601","United States","2023-03-08","-","2023-03-10","2","Yes","-","2023-03-10","2023-03-10"
"NA - NA","Z160096",1,"Z160096","6673348469","38","Land","Sandvik CSRT","SASKATOON SK","S7K 0C6","Canada","2023-03-08","-","2023-03-16","8","Yes","-","2023-03-16","2023-03-16"
"NA - NA","Z160096",1,"Z160096","6673348469","38","Land","Sandvik CSRT","SASKATOON SK","S7K 0C6","Canada","2023-03-08","-","2023-03-16","8","Yes","-","2023-03-16","2023-03-16"
"NA - NA","Z160098",5,"Z160098","6673348451","38","Land","Sandvik CSRT","MATACHEWAN ON","P0K 1M0","Canada","2023-03-08","-","2023-03-14","6","Yes","-","2023-03-14","2023-03-14"
"NA - NA","Z160098",5,"Z160098","6673348451","38","Land","Sandvik CSRT","MATACHEWAN ON","P0K 1M0","Canada","2023-03-08","-","2023-03-14","6","Yes","-","2023-03-14","2023-03-14"
"NA - NA","Z160115",1,"Z160115","6325427521","12","Sea","Sandvik CSRT","HEATHERBRAE NSW","2324","Australia","2023-03-10","-","2023-03-13","3","Yes","-","2023-03-13","2023-03-13"
"NA - NA","Z160115",1,"Z160115","6325427521","12","Sea","Sandvik CSRT","HEATHERBRAE NSW","2324","Australia","2023-03-10","-","2023-03-13","3","Yes","-","2023-03-13","2023-03-13"
"NA - NA","Z160117",1,"Z160117","6673348477","38","Land","Sandvik CSRT","ARGYLE NY","12809","United States","2023-03-08","-","2023-03-09","1","Yes","-","2023-03-09","2023-03-09"
"NA - NA","Z160117",1,"Z160117","6673348477","38","Land","Sandvik CSRT","ARGYLE NY","12809","United States","2023-03-08","-","2023-03-09","1","Yes","-","2023-03-09","2023-03-09"
"NA - NA","Z160118",4,"Z160118","6673348261","38","Land","Sandvik CSRT","PADUCAH KY","42003","United States","2023-03-08","-","2023-03-13","5","Yes","-","2023-03-13","2023-03-13"
"NA - NA","Z160118",4,"Z160118","6673348261","38","Land","Sandvik CSRT","PADUCAH KY","42003","United States","2023-03-08","-","2023-03-13","5","Yes","-","2023-03-13","2023-03-13"
"NA - NA","Z160122",1,"Z160122","JSAN2002385487EMR002","C4","Land","SuperGroup","DURBAN","4000","South Africa","2023-03-09","2023-03-14","2023-03-10","1","Yes","Yes","-","2023-03-10"
"NA - NA","Z160123",1,"Z160123","JSAN1952385629NAM","C4","Land","SuperGroup","NAMIBIA","9000","Namibia","2023-03-10","2023-03-16","2023-03-13","3","Yes","Yes","-","2023-03-13"
"NA - NA","Z160130",1,"Z160130","AF789/23","C4","Land","DB Schenker South Africa","LUSAKA","10101","Zambia","2023-03-15","2023-03-29","2023-03-27","12","Yes","Yes","-","2023-03-27"
"NA - NA","Z160134",1,"Z160134","JSAN1952385629NAM","C4","Land","SuperGroup","NAMIBIA","9000","Namibia","2023-03-10","2023-03-16","2023-03-13","3","Yes","Yes","-","2023-03-13"
"NA - NA","Z160136",5,"Z160136","6673348550","38","Land","Sandvik CSRT","HEMLO ON","P0T2E0","Canada","2023-03-08","-","2023-03-14","6","Yes","-","2023-03-14","2023-03-14"
"NA - NA","Z160136",5,"Z160136","6673348550","38","Land","Sandvik CSRT","HEMLO ON","P0T2E0","Canada","2023-03-08","-","2023-03-14","6","Yes","-","2023-03-14","2023-03-14"
"NA - NA","Z160140",1,"Z160140","Y591661","C4","Air","DGF South Africa","CLARKS SUMMIT PA","18411","United States","2023-03-13","2023-03-19","2023-03-24","11","Yes","No","2023-03-22","2023-03-24"
"NA - NA","Z160147",1,"Z160147","JMOA1532386315STK","C4","Land","SuperGroup","ORKNEY","1462","South Africa","2023-03-09","2023-03-13","2023-03-14","5","Yes","No","-","2023-03-14"
"NA - NA","Z160148",1,"Z160148","JSAN2052385487EMR001","C4","Land","SuperGroup","PORT ELIZABETH","6045","South Africa","2023-03-09","2023-03-14","2023-03-10","1","Yes","Yes","-","2023-03-10"
"NA - NA","Z160150",1,"Z160150","JSAN1952385629NAM","C4","Land","SuperGroup","NAMIBIA","9000","Namibia","2023-03-10","2023-03-16","2023-03-13","3","Yes","Yes","-","2023-03-13"
"NA - NA","Z160153",5,"Z160153","6673348584","38","Land","Sandvik CSRT","SOUTH PORCUPINE ON","P0N 1H0","Canada","2023-03-08","-","2023-03-14","6","Yes","-","2023-03-14","2023-03-14"
"NA - NA","Z160153",5,"Z160153","6673348584","38","Land","Sandvik CSRT","SOUTH PORCUPINE ON","P0N 1H0","Canada","2023-03-08","-","2023-03-14","6","Yes","-","2023-03-14","2023-03-14"
"NA - NA","Z160164",1,"Z160164","6325427521","12","Sea","Sandvik CSRT","HEATHERBRAE NSW","2324","Australia","2023-03-10","-","2023-03-13","3","Yes","-","2023-03-13","2023-03-13"
"NA - NA","Z160164",1,"Z160164","6325427521","12","Sea","Sandvik CSRT","HEATHERBRAE NSW","2324","Australia","2023-03-10","-","2023-03-13","3","Yes","-","2023-03-13","2023-03-13"
"NA - NA","Z160165",1,"Z160165","JTAR2262385489STK","C4","Land","SuperGroup","WELKOM","1462","South Africa","2023-03-09","2023-03-14","2023-03-10","1","Yes","Yes","-","2023-03-10"
"NA - NA","Z160171",1,"Z160171","6325427521","12","Sea","Sandvik CSRT","HEATHERBRAE NSW","2324","Australia","2023-03-10","-","2023-03-13","3","Yes","-","2023-03-13","2023-03-13"
"NA - NA","Z160171",1,"Z160171","6325427521","12","Sea","Sandvik CSRT","HEATHERBRAE NSW","2324","Australia","2023-03-10","-","2023-03-13","3","Yes","-","2023-03-13","2023-03-13"
"NA - NA","Z160200",1,"Z160200","6673348600","38","Land","Sandvik CSRT","JOLIETTE QC","J6E 6H7","Canada","2023-03-08","-","2023-03-10","2","Yes","-","2023-03-10","2023-03-10"
"NA - NA","Z160200",1,"Z160200","6673348600","38","Land","Sandvik CSRT","JOLIETTE QC","J6E 6H7","Canada","2023-03-08","-","2023-03-10","2","Yes","-","2023-03-10","2023-03-10"
"NA - NA","Z160202",3,"Z160202","6673348550","38","Land","Sandvik CSRT","HEMLO ON","P0T2E0","Canada","2023-03-08","-","2023-03-14","6","Yes","-","2023-03-14","2023-03-14"
"NA - NA","Z160202",3,"Z160202","6673348550","38","Land","Sandvik CSRT","HEMLO ON","P0T2E0","Canada","2023-03-08","-","2023-03-14","6","Yes","-","2023-03-14","2023-03-14"
"NA - NA","Z160205",4,"Z160205","6673348501","38","Land","Sandvik CSRT","WAWA ON","P0S 1K0","Canada","2023-03-08","-","2023-03-15","7","Yes","-","2023-03-15","2023-03-15"
"NA - NA","Z160205",4,"Z160205","6673348501","38","Land","Sandvik CSRT","WAWA ON","P0S 1K0","Canada","2023-03-08","-","2023-03-15","7","Yes","-","2023-03-15","2023-03-15"
"NA - NA","Z160206",1,"Z160206","356749950","37","Land","TNT NetherLands","BELLUNO","32100","Italy","2023-03-09","2023-03-13","2023-03-13","4","Yes","Yes","-","2023-03-13"
"NA - NA","Z160210",1,"Z160210","6673348618","38","Land","Sandvik CSRT","NASHVILLE TN","37204","United States","2023-03-08","-","2023-03-10","2","Yes","-","2023-03-10","2023-03-10"
"NA - NA","Z160210",1,"Z160210","6673348618","38","Land","Sandvik CSRT","NASHVILLE TN","37204","United States","2023-03-08","-","2023-03-10","2","Yes","-","2023-03-10","2023-03-10"
